obj,k,measure,test_number,ratio_TS,ratio_EB
CES-2,10,conservative,20,1.654650568014576,0.9980094216550524
CES-2,10,conservative,21,1.700309302968897,0.9867717872484288
CES-2,10,conservative,22,1.6945088887575404,0.9959829409009336
CES-2,10,conservative,23,1.6950423248199415,0.999603598161941
CES-2,10,conservative,24,1.6853475875363468,1.0040915871726186
CES-2,10,conservative,25,1.6662290549514265,1.0039175725506322
CES-2,10,conservative,26,1.6955400220050456,0.9830211588166392
CES-2,10,conservative,27,1.6738313025546194,0.9840746923778984
CES-2,10,conservative,28,1.691173135304192,0.9878179371360488
CES-2,10,conservative,29,1.6733425110547646,0.985762847566201
CES-2,10,conservative,30,1.6936524344666852,0.995794422726394
CES-2,10,conservative,31,1.6541809526374691,0.99769723397569
CES-2,10,conservative,32,1.6890893646072491,0.9944867802865542
CES-2,10,conservative,33,1.6474168472794215,0.9966191542537284
CES-2,10,conservative,34,1.6902159644380412,0.9963243850599366
CES-2,10,conservative,35,1.689366776593372,0.9834155351863502
CES-2,10,conservative,36,1.6853590810727943,0.9987763161437416
CES-2,10,conservative,37,1.6794761577185129,1.0045797206336924
CES-2,10,conservative,38,1.6869169783376332,0.986695566681513
CES-2,10,conservative,39,1.6941744795647216,0.9873676178301268
CES-2,10,conservative,40,1.6391463866913525,0.9963698248933612
CES-2,10,conservative,41,1.6959979941277314,0.9851639829665944
CES-2,10,conservative,42,1.6921670394782642,0.998015021274907
CES-2,10,conservative,43,1.6888603510094669,0.9942531487548258
CES-2,10,conservative,44,1.692387549279325,0.9833427903607525
CES-2,10,conservative,45,1.6847685335991265,0.9994361976879854
CES-2,10,conservative,46,1.683693570749922,0.9838464680991916
CES-2,10,conservative,47,1.691217165870029,1.0021389644593333
CES-2,10,conservative,48,1.6898097250482131,0.9943405356049664
CES-2,10,conservative,49,1.6792181400147717,1.0025658303595222
CES-2,10,conservative,50,1.6767948400330352,0.9855011799159864
square_root,10,conservative,1,1.639795584390124,1.0041427935253282
square_root,10,conservative,2,1.6765966348350625,0.9968742901903528
square_root,10,conservative,3,1.6825358647805573,0.9957359394200191
square_root,10,conservative,4,1.6811842340916976,0.9920142654806878
square_root,10,conservative,5,1.6745118666243517,0.9977890923244622
square_root,10,conservative,6,1.65484712506773,0.999505115297565
square_root,10,conservative,7,1.6519012969177451,0.9993440589035212
square_root,10,conservative,8,1.6479689260283956,0.9992236983009865
square_root,10,conservative,9,1.6840643774875643,0.9947307357201588
square_root,10,conservative,10,1.6889035637118002,0.9914173301381074
square_root,10,conservative,11,1.651735035693211,0.9996657514290632
square_root,10,conservative,12,1.6201805589287368,1.0009757247322029
square_root,10,conservative,13,1.6527615272869374,0.9997556064448128
square_root,10,conservative,14,1.6350403110421174,1.0004809767847185
square_root,10,conservative,15,1.652317937348571,1.0005171850445365
square_root,10,conservative,16,1.6808804761908298,0.994483006665252
square_root,10,conservative,17,1.6317453749452857,0.9998685404053248
square_root,10,conservative,18,1.6477764770619625,1.0007855658279894
square_root,10,conservative,19,1.65886460056379,0.9983637433358504
square_root,10,conservative,20,1.626558754995676,0.9976049803390292
square_root,10,conservative,21,1.682885650680935,0.9957968439216176
square_root,10,conservative,22,1.655925341012974,0.9981079979864822
square_root,10,conservative,23,1.6572863614195843,0.999652634426462
square_root,10,conservative,24,1.6512925283319184,1.002303019272957
square_root,10,conservative,25,1.633726109932672,1.000866566333405
square_root,10,conservative,26,1.686405783168177,0.9938750966383773
square_root,10,conservative,27,1.6750467700627265,0.9945979600579304
square_root,10,conservative,28,1.6865821647148034,0.9970866176683512
square_root,10,conservative,29,1.675367229181437,0.9959201904374532
square_root,10,conservative,30,1.657003054313702,0.998047335551036
square_root,10,conservative,31,1.6250249409165871,0.9978743703725664
square_root,10,conservative,32,1.650957076677772,0.997729766958838
square_root,10,conservative,33,1.6213874648497262,0.9983571700234092
square_root,10,conservative,34,1.6548086043027503,0.9982537048039428
square_root,10,conservative,35,1.6857728097589249,0.9944802717807828
square_root,10,conservative,36,1.6462888645394846,1.0002417899392615
square_root,10,conservative,37,1.6420155107322063,1.0018590663455964
square_root,10,conservative,38,1.6723322303167198,0.9964547903101592
square_root,10,conservative,39,1.6791119801332048,0.996651255644276
square_root,10,conservative,40,1.6178329488678913,0.9977515087461376
square_root,10,conservative,41,1.6800660546994275,0.9949641477082668
square_root,10,conservative,42,1.657508704298207,0.9998204653418316
square_root,10,conservative,43,1.651359309404901,0.997243177310018
square_root,10,conservative,44,1.6844159389373552,0.9941037292138196
square_root,10,conservative,45,1.6502866159013518,0.9997942734792192
square_root,10,conservative,46,1.682659639845179,0.9945930360790508
square_root,10,conservative,47,1.6604858363761708,1.0014624894678803
square_root,10,conservative,48,1.6533990950169926,0.9968896462007528
square_root,10,conservative,49,1.6475216877798236,1.0015277966224063
square_root,10,conservative,50,1.67289564075009,0.9954136749314608
max,5,balanced,1,2.127353556766952,0.9916312209943086
max,5,balanced,2,2.1112724021468243,0.9885942088943288
max,5,balanced,3,2.137746561224044,0.9930193956067656
max,5,balanced,4,2.002160552186887,0.9920950250834808
max,5,balanced,5,2.1950563017889904,1.00228730845055
max,5,balanced,6,2.2184725744615377,0.9979947230419838
max,5,balanced,7,2.209914229519808,0.9929856258479222
max,5,balanced,8,2.177686641990746,0.9905475768893836
max,5,balanced,9,1.93041821487046,0.9893482823809944
max,5,balanced,10,2.231174291387227,0.9963128082924538
max,5,balanced,11,2.2232181130198567,0.987791335656528
max,5,balanced,12,2.2144571413563763,0.9951903897018946
max,5,balanced,13,2.0892124521183586,0.9907671680807092
max,5,balanced,14,2.2030467861397303,0.9868911119072464
max,5,balanced,15,2.199202554579217,0.995645093593286
max,5,balanced,16,2.1743810032264275,0.99344028748089
max,5,balanced,17,2.197134319405524,0.9941663453526132
max,5,balanced,18,2.107362158786684,0.9915451149912944
max,5,balanced,19,2.229149821527632,0.991623376911416
max,5,balanced,20,2.212830483328018,0.991631656049752
max,5,balanced,21,1.955131241519089,0.9878241993233844
max,5,balanced,22,2.22168703552446,0.9943294224078082
max,5,balanced,23,1.9544152600426248,0.989022103183914
max,5,balanced,24,2.094161113574224,0.9907671680807092
max,5,balanced,25,2.1594444184372903,0.990350062198976
max,5,balanced,26,2.2097944568056,0.98694833308984
max,5,balanced,27,2.223933148272108,0.9981397177942892
max,5,balanced,28,1.967091726248028,0.9903678056458444
max,5,balanced,29,2.1061781825619503,0.9885942088943288
max,5,balanced,30,2.021716727470588,0.9910528757972918
max,5,balanced,31,2.0395971297321114,0.992424938593894
max,5,balanced,32,2.150416275272667,0.9880455270896116
max,5,balanced,33,2.026557755148333,0.9910528757972918
max,5,balanced,34,2.138020989720199,0.9914902033670996
max,5,balanced,35,2.205474721379681,0.9941627527771006
max,5,balanced,36,2.229530227109318,0.9895040086338496
max,5,balanced,37,1.944612385085456,0.9893482823809944
max,5,balanced,38,2.218698077742129,0.9950812272596796
max,5,balanced,39,2.122623622242397,0.9907671680807092
max,5,balanced,40,1.969799973634183,0.9914037137577012
max,5,balanced,41,2.1113151036155,0.9929092644256698
max,5,balanced,42,2.20540886165177,0.9976431707156556
max,5,balanced,43,2.113226321885062,0.9927157861662338
max,5,balanced,44,1.940985866632652,0.9893482823809944
max,5,balanced,45,2.203594194450825,1.0005948145487744
max,5,balanced,46,2.1340501887145127,0.9897050822718224
max,5,balanced,47,2.21301415276382,0.9946932113979288
max,5,balanced,48,2.213795863498933,0.9961164800010908
max,5,balanced,49,2.217537411083232,0.9999537239880986
max,5,balanced,50,2.136418406795342,0.9907494883783818
CES-2,5,balanced,1,1.471735738453457,0.9935046332263514
CES-2,5,balanced,2,1.473391589277936,0.9959017012550224
CES-2,5,balanced,3,1.4718577494877585,0.9964166487852576
CES-2,5,balanced,4,1.4917349996080913,0.9919028703914442
CES-2,5,balanced,5,1.4616122376908036,0.9976293799620934
CES-2,5,balanced,6,1.4574220315873647,0.9952875206809472
CES-2,5,balanced,7,1.4583686553592512,0.994854684527659
CES-2,5,balanced,8,1.4690389515417506,0.9918828069899416
CES-2,5,balanced,9,1.487890152316491,0.9927628697123978
CES-2,5,balanced,10,1.4550790611045217,0.9942669518408012
CES-2,5,balanced,11,1.4556675134045178,0.992141497623529
CES-2,5,balanced,12,1.4578257160738368,0.992572231134038
CES-2,5,balanced,13,1.474404039804741,0.9932427632139674
CES-2,5,balanced,14,1.4628350683832156,0.9927735908573072
CES-2,5,balanced,15,1.461045193618432,0.9932229860611966
CES-2,5,balanced,16,1.46713727344137,0.995653942000078
CES-2,5,balanced,17,1.458598310706368,0.9946124390253682
CES-2,5,balanced,18,1.4751441612127163,0.9938672623784576
CES-2,5,balanced,19,1.458432283009915,0.9951037861212207
CES-2,5,balanced,20,1.4583495040332597,0.9920965350331964
CES-2,5,balanced,21,1.4924589733044575,0.9931409922204488
CES-2,5,balanced,22,1.4567186616084886,0.9945658263833652
CES-2,5,balanced,23,1.489476637033774,0.9922859719538192
CES-2,5,balanced,24,1.4731620496104163,0.9923274337772732
CES-2,5,balanced,25,1.466941662909657,0.99516310792948
CES-2,5,balanced,26,1.457708450892474,0.9930663225434452
CES-2,5,balanced,27,1.4572766222596591,0.9947479738825457
CES-2,5,balanced,28,1.491328365320311,0.9951615430590802
CES-2,5,balanced,29,1.474929689695716,0.991855237897874
CES-2,5,balanced,30,1.4897008794883717,0.9925982885964564
CES-2,5,balanced,31,1.4878388856458766,0.9907768885884592
CES-2,5,balanced,32,1.4685955106433934,0.9929030398638689
CES-2,5,balanced,33,1.488289116178323,0.991091546704962
CES-2,5,balanced,34,1.474678575266132,0.996300099902928
CES-2,5,balanced,35,1.4608249199588177,0.9951328199109644
CES-2,5,balanced,36,1.4561025678091444,0.9962743487274376
CES-2,5,balanced,37,1.4904478853922154,0.9933066968456457
CES-2,5,balanced,38,1.4563842544914716,0.9947563326265464
CES-2,5,balanced,39,1.473477316815922,0.9960683713892692
CES-2,5,balanced,40,1.495446369450418,0.9928026251744164
CES-2,5,balanced,41,1.4724584352576804,0.9933544508160772
CES-2,5,balanced,42,1.459672203139319,0.9971284716252024
CES-2,5,balanced,43,1.4751464179412068,0.9944447389169052
CES-2,5,balanced,44,1.4898486063190028,0.9958911421457296
CES-2,5,balanced,45,1.4590110466518982,0.9946090918843804
CES-2,5,balanced,46,1.4705468237000952,0.9923769038799384
CES-2,5,balanced,47,1.457581015085335,0.993276577823451
CES-2,5,balanced,48,1.4624029538231615,0.9957024279940656
CES-2,5,balanced,49,1.4594233418316722,0.99679277099672
CES-2,5,balanced,50,1.4724704661102743,0.996567685170669
square_root,5,balanced,1,1.4592447605704308,0.996823248146486
square_root,5,balanced,2,1.460180931057588,0.9981714094585002
square_root,5,balanced,3,1.4593384668609066,0.9983150776655426
square_root,5,balanced,4,1.4720155236314163,0.9960200258529408
square_root,5,balanced,5,1.4537219084506936,0.9987771418673844
square_root,5,balanced,6,1.4515465044830265,0.9976005533489156
square_root,5,balanced,7,1.4519804869528918,0.997442024215656
square_root,5,balanced,8,1.4580434474399409,0.9960418091158588
square_root,5,balanced,9,1.470101023888183,0.9965393283674148
square_root,5,balanced,10,1.450275922547592,0.9971164032512868
square_root,5,balanced,11,1.450705305039322,0.9961138572674344
square_root,5,balanced,12,1.4517651652263686,0.9962805172545248
square_root,5,balanced,13,1.4607806293860202,0.9966980532422636
square_root,5,balanced,14,1.454472932952348,0.99646086920472
square_root,5,balanced,15,1.453485273469728,0.9966024598431504
square_root,5,balanced,16,1.456706105701163,0.9978151828814876
square_root,5,balanced,17,1.452379504507383,0.9973993344250984
square_root,5,balanced,18,1.4611829812814752,0.9970531077009572
square_root,5,balanced,19,1.4521333521933273,0.9975668146368024
square_root,5,balanced,20,1.4520852541471396,0.996084074018117
square_root,5,balanced,21,1.4729025869447734,0.9968432716913368
square_root,5,balanced,22,1.4511685835379646,0.997280892782916
square_root,5,balanced,23,1.470807307939727,0.9963396187422162
square_root,5,balanced,24,1.460060093297639,0.9961950824766396
square_root,5,balanced,25,1.4566532200137308,0.9976725562626606
square_root,5,balanced,26,1.4517448517546574,0.9966726220968788
square_root,5,balanced,27,1.4514457399594287,0.9973315558586484
square_root,5,balanced,28,1.4718248257041495,0.9977281881658177
square_root,5,balanced,29,1.4610400227390492,0.996046577318522
square_root,5,balanced,30,1.4707576063861878,0.9965590811384538
square_root,5,balanced,31,1.4698720495528903,0.995373974963804
square_root,5,balanced,32,1.4575397227031308,0.9965485266783692
square_root,5,balanced,33,1.4697039500956877,0.9956531024285707
square_root,5,balanced,34,1.4609909522267723,0.9981613585707232
square_root,5,balanced,35,1.4536380347547817,0.9975467794377688
square_root,5,balanced,36,1.450832883432721,0.9982267860999058
square_root,5,balanced,37,1.471424426225879,0.9967725471794584
square_root,5,balanced,38,1.4510292046792088,0.9973893456966028
square_root,5,balanced,39,1.4602389214257068,0.9981191709058946
square_root,5,balanced,40,1.4751099205623386,0.9965761074604512
square_root,5,balanced,41,1.4596419189755427,0.9966911942976944
square_root,5,balanced,42,1.4527267589728392,0.9985101066489268
square_root,5,balanced,43,1.461323103488234,0.997301651838722
square_root,5,balanced,44,1.471195181842948,0.998264383892055
square_root,5,balanced,45,1.4523455452785,0.9972261842168326
square_root,5,balanced,46,1.4585825874786609,0.9962752978745448
square_root,5,balanced,47,1.4515882204719226,0.9966687039228012
square_root,5,balanced,48,1.4542469791005768,0.9978455854197456
square_root,5,balanced,49,1.4526556590790487,0.9983052650099352
square_root,5,balanced,50,1.4597024985560303,0.9984224094056192
max,10,balanced,1,2.528082791999257,0.9918141161456387
max,10,balanced,2,2.498628582035644,0.9919668399650712
max,10,balanced,3,2.785029355105025,0.9929107029130386
max,10,balanced,4,2.741474101681105,0.9888830472863236
max,10,balanced,5,2.838740431649367,0.989694430955126
max,10,balanced,6,2.763917623216408,0.9904435276202268
max,10,balanced,7,2.832227692511267,0.9921305175415696
max,10,balanced,8,2.6947113470881474,0.9919619673858132
max,10,balanced,9,2.5264576321169194,0.991543381677224
max,10,balanced,10,2.456530408906539,0.9876388678431428
max,10,balanced,11,2.4922721394341347,0.9911437164756546
max,10,balanced,12,2.7179974777103904,0.9893530699472372
max,10,balanced,13,2.7225510761764493,0.99039738395189
max,10,balanced,14,2.704797949659924,0.9910102544049904
max,10,balanced,15,2.821048210273622,0.990906330755525
max,10,balanced,16,2.467998084881688,0.9888285704101856
max,10,balanced,17,2.707285856404932,0.9934390458321848
max,10,balanced,18,2.505014025804116,0.9908460230663908
max,10,balanced,19,2.526733346747868,0.992424938593894
max,10,balanced,20,2.5401146678737403,0.992424938593894
max,10,balanced,21,2.490816406993693,0.9911306357136864
max,10,balanced,22,2.7964180090098263,0.9981531446337724
max,10,balanced,23,2.804715172028088,0.9955566644446624
max,10,balanced,24,2.8143400619313788,0.9924481427030928
max,10,balanced,25,2.741773206346916,0.9901517384983124
max,10,balanced,26,2.50545926176354,0.9921692163533564
max,10,balanced,27,2.505383932283846,0.992424938593894
max,10,balanced,28,2.687673212319013,0.990126900025177
max,10,balanced,29,2.7403373547923366,0.9899857663610075
max,10,balanced,30,2.545154148497873,0.9920740023629592
max,10,balanced,31,2.763946760705585,0.9907563992000268
max,10,balanced,32,2.4270767837207923,0.989022103183914
max,10,balanced,33,2.719859879504438,0.9901093895138178
max,10,balanced,34,2.705555076058165,0.9909552960465898
max,10,balanced,35,2.720729425698732,0.993712519755554
max,10,balanced,36,2.6787513759944104,0.9885942088943288
max,10,balanced,37,2.7491482759336194,0.9919166079185364
max,10,balanced,38,2.718649684742533,0.992267796595963
max,10,balanced,39,2.503442715872824,0.991103016296128
max,10,balanced,40,2.533968228545673,0.9921648685038662
max,10,balanced,41,2.8207163449558434,0.9876404215708136
max,10,balanced,42,2.70060032932817,0.9910102544049904
max,10,balanced,43,2.5074348445918333,0.9908049621670332
max,10,balanced,44,2.759561453085804,0.9908604959696204
max,10,balanced,45,2.7404905890855344,0.9901618387740388
max,10,balanced,46,2.7222163272221565,0.9906972649002336
max,10,balanced,47,2.835582849549412,0.99135045602745
max,10,balanced,48,2.714591980072733,0.988577119678101
max,10,balanced,49,2.817831606499692,0.9975493208727676
max,10,balanced,50,2.4416152249474825,0.9890180650617176
CES-2,10,balanced,1,1.6528821253528017,0.9926892428693266
CES-2,10,balanced,2,1.6526335223983275,0.9944281169342872
CES-2,10,balanced,3,1.6130106105388815,0.9949289878822458
CES-2,10,balanced,4,1.6182702280575991,0.9940266165131008
CES-2,10,balanced,5,1.6017900854091838,0.9943010294786204
CES-2,10,balanced,6,1.6206838657873677,0.992988791496647
CES-2,10,balanced,7,1.606458100087525,0.99386402965687
CES-2,10,balanced,8,1.6319178224083069,0.9938045542361684
CES-2,10,balanced,9,1.647290894677241,0.9937308512395384
CES-2,10,balanced,10,1.6433289415002763,0.9918928922127386
CES-2,10,balanced,11,1.6508013472320713,0.9930906081616095
CES-2,10,balanced,12,1.6214742799314694,0.9944713864296202
CES-2,10,balanced,13,1.619700977218849,0.9948308836410988
CES-2,10,balanced,14,1.6217754083298717,0.9944874401880486
CES-2,10,balanced,15,1.6071867772290644,0.9955207918104322
CES-2,10,balanced,16,1.6410877475861274,0.9930509472942084
CES-2,10,balanced,17,1.6205655681082507,0.9950152914878744
CES-2,10,balanced,18,1.6526192899834289,0.9931700031173628
CES-2,10,balanced,19,1.6509874638916209,0.9924437037120022
CES-2,10,balanced,20,1.6505052840349388,0.9933164356058634
CES-2,10,balanced,21,1.652381806571796,0.993825757152909
CES-2,10,balanced,22,1.6137051262748887,0.994964593274384
CES-2,10,balanced,23,1.611030660578787,0.993490879736062
CES-2,10,balanced,24,1.6094537429015427,0.9951715641391212
CES-2,10,balanced,25,1.6181695974492072,0.9950662446374946
CES-2,10,balanced,26,1.6520708259815025,0.9943304465101656
CES-2,10,balanced,27,1.6552375654932765,0.99233358798835
CES-2,10,balanced,28,1.6236310732088204,0.993317754801742
CES-2,10,balanced,29,1.6205191056983077,0.9939402521300436
CES-2,10,balanced,30,1.6489863327945375,0.9928454010993812
CES-2,10,balanced,31,1.6235333247279184,0.9948700920703358
CES-2,10,balanced,32,1.6443205794366431,0.9923135961530432
CES-2,10,balanced,33,1.6201776585020775,0.9942013811892194
CES-2,10,balanced,34,1.6243814033218462,0.9945259256676732
CES-2,10,balanced,35,1.6261096217345297,0.9958951439018104
CES-2,10,balanced,36,1.6228984049430333,0.994795623961238
CES-2,10,balanced,37,1.6250421560363764,0.9945117143186808
CES-2,10,balanced,38,1.6266787686126736,0.9942812071666292
CES-2,10,balanced,39,1.6539991160247822,0.9946247582985176
CES-2,10,balanced,40,1.6523193980305244,0.9930534022933928
CES-2,10,balanced,41,1.5999016412966571,0.993994900394968
CES-2,10,balanced,42,1.621366762485904,0.993937930837244
CES-2,10,balanced,43,1.647708908905218,0.9941892251193776
CES-2,10,balanced,44,1.6255500094296422,0.9961744729292908
CES-2,10,balanced,45,1.6168293884002984,0.994021785063421
CES-2,10,balanced,46,1.62921774231827,0.9931797009609596
CES-2,10,balanced,47,1.6051724717963467,0.9932582953087696
CES-2,10,balanced,48,1.6215255910101911,0.9950442083390928
CES-2,10,balanced,49,1.6100225401099104,0.9964071446966554
CES-2,10,balanced,50,1.6479764295156392,0.9935996978194042
square_root,10,balanced,1,1.6226309295112278,0.9964966488157672
square_root,10,balanced,2,1.6223414068685906,0.9973072283081047
square_root,10,balanced,3,1.6007949260840024,0.9975043369138983
square_root,10,balanced,4,1.603383146678696,0.9970769500637922
square_root,10,balanced,5,1.5950067690994392,0.9971757793225362
square_root,10,balanced,6,1.6047933950314817,0.9965775395204164
square_root,10,balanced,7,1.5974578932016164,0.9969397378330486
square_root,10,balanced,8,1.610870765248832,0.9969526963201909
square_root,10,balanced,9,1.6192026017730015,0.9969190903394499
square_root,10,balanced,10,1.6170273523000493,0.9960695325664843
square_root,10,balanced,11,1.6211832153942616,0.9966926555596943
square_root,10,balanced,12,1.605102254521381,0.9973460753802311
square_root,10,balanced,13,1.6041357608817846,0.9974740642090634
square_root,10,balanced,14,1.6051827554417788,0.9972820693285256
square_root,10,balanced,15,1.5977797935089117,0.99778251992905
square_root,10,balanced,16,1.6157436440360327,0.9966013700488001
square_root,10,balanced,17,1.6045087291106588,0.9975039570102106
square_root,10,balanced,18,1.6223692282833422,0.9967625150240721
square_root,10,balanced,19,1.6214668453464791,0.9963233835715447
square_root,10,balanced,20,1.6211893043143437,0.996760366884757
square_root,10,balanced,21,1.6221760853462288,0.9970521807720734
square_root,10,balanced,22,1.6010920618831557,0.9974935854387932
square_root,10,balanced,23,1.59967953006979,0.9967420953139406
square_root,10,balanced,24,1.5989213863659197,0.9975602593219397
square_root,10,balanced,25,1.6033277558352934,0.997583283124726
square_root,10,balanced,26,1.6220252317186772,0.9972448972688716
square_root,10,balanced,27,1.6240653014258448,0.9962456701751252
square_root,10,balanced,28,1.6061194531216352,0.9966853063787368
square_root,10,balanced,29,1.6046336496412896,0.9970193225821666
square_root,10,balanced,30,1.6202981048379606,0.9965480687155179
square_root,10,balanced,31,1.6063607357885759,0.9975323775004353
square_root,10,balanced,32,1.617569280828432,0.9962556102856759
square_root,10,balanced,33,1.604370491434687,0.997134671850148
square_root,10,balanced,34,1.6065622468402923,0.9972761881475002
square_root,10,balanced,35,1.607582415194566,0.9979584038330643
square_root,10,balanced,36,1.605725997145025,0.9974682023169971
square_root,10,balanced,37,1.6071147933718821,0.9972860620676864
square_root,10,balanced,38,1.6079127784720941,0.9971572939145547
square_root,10,balanced,39,1.6232095706488687,0.9974568686808208
square_root,10,balanced,40,1.62235925369882,0.996658658303
square_root,10,balanced,41,1.5939587756258393,0.9970799454497852
square_root,10,balanced,42,1.60495901183884,0.9970439442942266
square_root,10,balanced,43,1.6194421503043712,0.997304827948737
square_root,10,balanced,44,1.6074471410955238,0.9981891333920992
square_root,10,balanced,45,1.6026320554551625,0.9970698352466839
square_root,10,balanced,46,1.6095196270488394,0.9966610077550582
square_root,10,balanced,47,1.5968333559688643,0.9966315139242468
square_root,10,balanced,48,1.605087509800886,0.9975994916302328
square_root,10,balanced,49,1.5991542983302582,0.9981863888954328
square_root,10,balanced,50,1.6196585307218614,0.9969202117534168
